Varianza,Rango,SMA Fine,SMA Coarse,Media del espectro,Crepitancias,Sibilancias,Normal,Sibilancias y Crepitancias,Estado
0.0008866873773880714,0.3913242412714395,2.0112160221552418,54.22396395349183,8.020348182433906e-08,0,0,1,0,0
3.910967926616976e-05,0.05709026112114479,0.377827367221512,15.68076529532166,3.5348452642926724e-09,0,0,1,0,0
2.4536803115698954e-05,0.04959216813282324,0.35902719858747206,11.652726557147624,2.2450187059228884e-09,0,0,1,0,0
4.104094288989346e-05,0.057173799557834665,0.36502497522693617,15.396005572677996,3.773203160080692e-09,1,0,0,0,1
2.6202421299966743e-05,0.052929254478110546,0.3117997707250401,11.377470129893606,2.390721213708983e-09,0,0,1,0,0
4.429183360513766e-05,0.05714743814418145,0.4349142385772528,14.817954966843905,4.031498037132392e-09,1,0,0,0,1
4.610973213019397e-05,0.06269978914371449,0.3668051951599922,11.519104589305304,4.195784399093421e-09,1,0,0,0,1
0.0008892742709503811,0.3227972957878781,1.9819413224282318,74.426909888043,8.117683079966568e-08,0,0,1,0,0
0.0016326876243779659,0.3979585498798777,1.932231022106247,91.37254221695943,1.4318077019264097e-07,1,0,0,0,1
0.0011465024369174473,0.33379954961533653,1.854961319127666,81.1179719541185,1.0447155246342345e-07,1,0,0,0,1
0.0013353484289339644,0.34946883087691016,2.187565379895477,83.15373774936582,1.2139577973882349e-07,1,0,0,0,1
0.0014176704118894557,0.34909264717829674,2.2797320597306614,81.97011686044586,1.2316370348479005e-07,1,0,0,0,1
0.0015008902907736779,0.3717207766206658,2.096808382868259,66.93554619561968,1.3309416621212022e-07,0,0,1,0,0
0.004276311933945873,0.5873193427588594,6.996335846511265,328.91658364849116,3.9139950011509935e-07,0,0,1,0,0
0.0035920846211863968,0.6546860052373333,7.36514774310561,274.1368347930333,3.305062916992139e-07,0,0,1,0,0
0.0035001302176275984,0.5347285315766537,7.149719758048782,285.22134870993614,3.222128783693931e-07,0,0,1,0,0
0.004784618999773294,0.6951286695609481,6.2589092598263365,271.76986557784653,4.432447991292115e-07,0,0,1,0,0
0.003485890563486168,0.625407167530247,7.048179346175501,263.72226039252257,3.2135884305634283e-07,0,0,1,0,0
0.0038608703024044125,0.5515001782702524,7.3519338248859425,260.7514592970965,3.5344425404773263e-07,0,0,1,0,0
0.0021397541373406235,0.40755578821953875,2.4877394171054075,87.05693617147192,1.9587560523773875e-07,0,0,1,0,0
0.0015895109876504856,0.38321642158467817,2.0641047334123472,62.21818385258168,1.429854077801115e-07,0,0,1,0,0
0.0014311306233332315,0.4627930136956647,2.4692805858642295,69.78791211914562,1.2920166063285532e-07,0,0,1,0,0
0.0016053471541244034,0.36943472415509654,2.3449390625417714,64.69067484534887,1.428091201933735e-07,0,0,1,0,0
0.0014214024781717433,0.45397949437161406,2.0914057876224175,61.324264798952,1.283300335072991e-07,0,0,1,0,0
0.0016791363003883252,0.42047382691699137,2.273639607609729,72.53235668195771,1.5276851618001899e-07,0,0,1,0,0
0.0036016807873271305,0.3671353950139822,2.280592605478482,33.970169187407315,3.2334643949913375e-07,0,0,1,0,0
0.0025504738181263745,0.470185808175047,2.893497989328012,96.95990193321548,2.3129003387673155e-07,0,0,1,0,0
0.0006986530850653271,0.2898212500763917,1.7247212029540924,42.000431245482346,6.225267247015303e-08,0,0,1,0,0
0.0016302609104182576,0.38713337058697567,2.3412333626138904,73.35737715874755,1.4753243961759838e-07,0,0,1,0,0
0.0016312494558813682,0.3698927652021379,1.9012043931946239,63.42755263441138,1.4620724911516933e-07,0,0,1,0,0
0.0018916200214980606,0.3976795581940754,2.1713406976705656,69.15409783351156,1.6915180055393132e-07,0,0,1,0,0
0.001817680438282059,0.3552147303032245,2.10394984219054,77.27761128577356,1.6186254273857454e-07,0,0,1,0,0
0.0059625019833903364,0.46511103714231067,2.7589738936095216,40.31241764742058,5.581963440608789e-07,0,0,1,0,0
3.124816987311307e-05,0.05087254029302049,0.3251310904341766,12.081347337268474,2.8623779948882178e-09,0,0,1,0,0
3.525025435137312e-05,0.05276037388016405,0.34376253186525085,10.43831172943999,3.161012414424958e-09,0,0,1,0,0
3.346964620528039e-05,0.060736892146819974,0.3630078408197079,11.090927581650087,3.0990473352970643e-09,0,0,1,0,0
3.521084988141033e-05,0.05190734271785993,0.37134663755270514,10.312719642465893,3.2264730842373208e-09,0,0,1,0,0
1.616514538842302e-05,0.0422569216688469,0.25483787219252446,8.126895767272206,1.4776204165715046e-09,0,0,1,0,0
3.8567269768874765e-05,0.055729329619117925,0.32564693457277627,12.217640824388157,3.5286047308568638e-09,0,0,1,0,0
7.049261361004159e-05,0.05877508572326541,0.33621008365370525,4.937475394051049,6.459271504290407e-09,0,0,1,0,0
0.006088803471258876,0.7687726320737982,4.431677964822842,192.48186314081417,5.276504680056377e-07,0,0,1,0,0
0.005440049324009199,0.5567126018245876,3.7015304098267974,155.22996836324936,4.849738555956211e-07,0,0,1,0,0
0.009251065470316606,1.0348441302973552,5.573355418403818,200.05220186951738,8.10631035483203e-07,0,0,1,0,0
0.007153738529362676,0.8101881129398398,4.439256121251446,160.32758573823787,6.418195466136378e-07,0,0,1,0,0
0.008738338626363302,0.9540885832137633,5.595328307879255,170.20316376326934,7.984177457245547e-07,0,0,1,0,0
0.008048835090341001,0.826941863611877,5.99188386027529,202.3970130592219,7.243473922215016e-07,0,0,1,0,0
0.010522724169560143,0.9027827084365363,5.503692875266127,66.59292444262543,9.841251927214302e-07,0,0,1,0,0
0.0018455262281013222,0.3890386131189055,2.5794092028596207,61.41259330581595,1.6646995478085622e-07,0,0,1,0,0
0.0026234454063478615,0.47514113533485147,2.85981513736062,74.64972835620674,2.3594215912441797e-07,0,0,1,0,0
0.001489251116295427,0.35989826516049267,2.075940234698365,62.139058959744474,1.3328995192478396e-07,0,0,1,0,0
0.002013210448172055,0.4641726432800525,2.7307805236898117,65.95965901928594,1.8112882576200416e-07,0,0,1,0,0
0.0023121030315907663,0.44881552131583013,2.548622854916369,73.19087909931282,2.1102930738057966e-07,0,0,1,0,0
0.0024966684547249674,0.47673839054523587,2.6275830171630883,69.0617254709677,2.2544913586188454e-07,0,0,1,0,0
0.0020676740599797263,0.3798007839409105,2.5948877011311824,58.79185804699603,1.854577400167684e-07,0,0,1,0,0
0.0026948170635651505,0.5138918846756001,2.955391110600079,72.12674079280981,2.4462902232357525e-07,0,0,1,0,0
0.0030564811871093573,0.44086750052988516,2.8804847745517046,79.79543394682531,2.7681544703568763e-07,0,0,1,0,0
0.0023053981716180797,0.4247857463468675,2.576060174371836,67.73466347006146,2.0625243220838876e-07,0,0,1,0,0
0.0019566174525553416,0.39442292951153574,2.2846213083604248,64.66426956995882,1.7707335091738265e-07,0,0,1,0,0
0.002387696477073346,0.40836699888948486,2.883924680042056,69.7884506556191,2.1914091873921956e-07,0,0,1,0,0
0.0014843508521153125,0.3780191414826773,2.617863127425715,60.75543533480722,1.3054777087413154e-07,0,0,1,0,0
0.0016938455297004608,0.4188075199363484,2.5997054845817953,67.50670355156024,1.5279916132000253e-07,1,0,0,0,1
0.0015552313143401917,0.3667566335661364,2.8576584354014485,70.53706712372359,1.4270805475656358e-07,0,0,1,0,0
0.0010931620401304029,0.38286082215833894,2.0655554654537274,55.83930523208273,9.95124791434689e-08,0,0,1,0,0
0.002066151147233502,0.4574917622361164,2.81452214772709,76.10198911672903,1.8470605311027415e-07,0,0,1,0,0
0.003427263928862936,0.4755930544401048,2.770190593780709,97.12337581079674,3.076282873129716e-07,0,0,1,0,0
0.0016108731965849396,0.35923869525839697,2.281684392677148,65.44134275723694,1.4820943241960986e-07,0,0,1,0,0
0.002075026691488702,0.48162517450249465,2.3639317646518316,79.69705621934416,1.902755598781725e-07,1,0,0,0,1
0.002457649368381516,0.4443908119027439,2.610720410458451,89.11515821083357,2.2362799034482308e-07,0,0,1,0,0
0.0021135420089256085,0.4094346558269908,2.745986036240058,77.03766279340161,1.929104872553511e-07,0,0,1,0,0
0.0018380497008309517,0.37521582843442913,2.183048965705876,76.09517398687578,1.6510790280329488e-07,0,0,1,0,0
0.002162098446830767,0.4881191471444417,2.9025591035463845,79.8414524053234,1.8517891688230306e-07,1,0,0,0,1
0.0035544266926193563,0.6013941707251023,7.85762796830641,178.07938172055384,3.2766266926537776e-07,0,0,1,0,0
0.005646451120139849,0.7629545985408224,8.61392424293459,265.9303431086626,5.248950830942332e-07,0,0,1,0,0
0.005305217548191459,0.6923818887968907,7.870849922418048,274.4301708497533,4.86202200428585e-07,0,0,1,0,0
0.0060773179131701745,0.6620880820718523,8.562192618495391,300.99900764024164,5.636220253880253e-07,0,0,1,0,0
0.005236098362778562,0.7511093141401066,8.721220495683111,250.36530436809576,4.844286676357181e-07,0,0,1,0,0
0.0038117586686331243,0.6083827671783164,6.796379560996863,197.96393786272122,3.488310788532465e-07,0,0,1,0,0
0.00040507379285944985,0.23257437377154336,2.768640986471,99.37038051912855,3.715613462893763e-08,0,0,1,0,0
0.0003321518471935467,0.17472703366950848,2.8092720295625204,90.99523570813146,3.048814231636365e-08,0,0,1,0,0
0.00045312589443677066,0.21933334443021169,2.8703282653825064,97.89172789561155,4.152733206093228e-08,0,0,1,0,0
0.0004140865265157778,0.18234693677194522,2.8542763318500097,111.24603411947491,3.808295719536171e-08,0,0,1,0,0
0.0004230921372836476,0.21791633086620033,2.9194932646670924,99.54027752932768,3.74409211773289e-08,0,0,1,0,0
0.0004098987722680441,0.2115635859480351,3.0258209077550697,95.88741867203052,3.708971328684864e-08,0,0,1,0,0
0.0004561289240690288,0.18533496323681617,3.096904762499038,105.44675924617295,4.1331015287076224e-08,0,0,1,0,0
0.001136184852078658,0.3544783582008331,2.133105004378648,69.91849769811488,9.847228873445378e-08,1,0,0,0,1
0.0010692710340619084,0.2725080701843626,1.8219497974263714,70.15464980739006,9.727603218720099e-08,0,0,1,0,0
0.00104061168241705,0.32160728979473396,1.7616374505624264,65.6751267300137,9.27007134090468e-08,0,0,1,0,0
0.0010285533181658682,0.31259624320157775,2.1203200569197502,70.58279308458613,9.142406318544508e-08,0,0,1,0,0
0.0007185973068584814,0.2476631460634186,1.5829220820820802,53.993474087703795,6.510141211531708e-08,0,0,1,0,0
0.001169715855129213,0.3049827618610801,1.8552805821136829,63.71403320982372,1.015292363873864e-07,0,0,1,0,0
0.0012120117046299256,0.3367026821671746,1.9900432131414783,67.9070948090196,1.0758708770115218e-07,0,0,1,0,0
0.00044366729695780716,0.2297235202182234,1.0808072174369598,35.28862584681943,4.093866914605276e-08,1,0,0,0,1
0.00034905722065791675,0.18302791004809463,1.027260343738207,33.223931998323565,3.1420770543708106e-08,1,0,0,0,1
0.0005706369252800837,0.2090549476094026,1.2567810155403822,38.237261746696525,5.122711625045106e-08,1,0,0,0,1
0.0004432026963534513,0.1775912023538112,1.071825089233468,37.0842698466418,3.964521932406353e-08,0,0,1,0,0
0.00043944372490983786,0.19033517944698633,1.08571426855008,31.95084097252522,3.863338359369638e-08,1,0,0,0,1
0.00048400592932812576,0.22824412894743717,1.5514514174937288,34.34785399546992,4.3911123797918514e-08,0,0,1,0,0
0.0005990779608498916,0.21708878860657255,1.484357255829778,39.56325916245282,5.366368626991828e-08,1,0,0,0,1
0.00437277678793899,0.6827151108001942,4.574398355826351,128.9999724843306,4.011328876198961e-07,0,0,1,0,0
0.004674170563071191,0.7472326887210174,3.8979258709682405,130.724976273099,4.180761470623781e-07,0,0,1,0,0
0.006510613601479392,0.8208185754225852,4.747556819522636,138.55189059286323,5.937457800975508e-07,0,0,1,0,0
0.006200099636506233,0.6875335476195354,4.3692969463516365,158.05111786825674,5.589893598776088e-07,0,0,1,0,0
0.004736872483554441,0.7491415104327006,3.917152205267075,117.03756993965254,4.2560726094199394e-07,0,0,1,0,0
0.005671499940810943,0.6991983303620903,3.728512501684235,129.04696914344305,5.195353624396601e-07,1,0,0,0,1
0.00566519600526732,0.7215050202442386,4.116864232747061,136.74833511883224,5.149221247554084e-07,1,0,0,0,1
0.00663172119218626,0.7563757302519809,11.668089869339763,400.1545773345994,6.070334651242195e-07,0,0,1,0,0
0.006505368406717191,0.8039259725167969,11.81716837512223,416.78833077520727,5.940121908338324e-07,0,0,1,0,0
0.006605435938507024,0.9047004436312316,11.565278507053517,376.5173927616719,5.995767315658179e-07,0,0,1,0,0
0.007648968883561723,0.9240629342468591,12.57680921365613,463.4126726063701,6.968065569742631e-07,0,0,1,0,0
0.00792417074307032,0.895988252509901,11.946229730518755,406.243081852648,7.316611660138658e-07,0,0,1,0,0
0.007887436965609024,0.9069547473136153,12.389619789388885,399.4054466705925,7.279898537467729e-07,0,0,1,0,0
0.008222709910135965,0.9291121547520131,12.124470551199792,434.6374335665132,7.531445632007204e-07,0,0,1,0,0
1.0555950832568756e-06,0.009499448895602336,0.07679650305212954,1.5689483381432194,9.364529281658982e-11,0,0,1,0,0
1.0770876474542636e-06,0.011169327904589403,0.06913226053446869,2.830853056784978,9.867908617178487e-11,0,0,1,0,0
1.0677803343619812e-06,0.011064868245017808,0.08781704232180247,2.998809661448579,9.726618723430371e-11,0,0,1,0,0
1.1650020073238409e-06,0.010515875261464695,0.08793778747678971,2.875305141990185,1.0709871193967151e-10,0,0,1,0,0
9.491112760669875e-07,0.010616999918411838,0.07839506431905856,2.5123970344880275,8.683311619954622e-11,0,0,1,0,0
9.989123670869066e-07,0.009478246397180947,0.072480364963878,2.5868969499480277,9.122989670351579e-11,0,0,1,0,0
1.1507476899834422e-06,0.011741180082601894,0.07599085312044183,2.075864559351097,1.071891986002731e-10,0,0,1,0,0
1.0121638139353098e-06,0.006858521710979868,0.042702074966112454,0.8683378746231266,9.397460696110001e-11,0,0,1,0,0
3.396193393475508e-06,0.020314136457872858,0.1487520279711244,6.138878067319644,3.0882881217458373e-10,0,1,0,0,2
3.059137036740614e-06,0.021658344115413748,0.12825530041679895,5.951040420108939,2.8175776385055043e-10,0,1,0,0,2
3.825653611006629e-06,0.021036452772078638,0.129466703318882,5.808515185964155,3.472458713165952e-10,0,1,0,0,2
3.846747363755341e-06,0.02216721440886294,0.13512574379717324,6.170457117264127,3.4859997594185267e-10,0,1,0,0,2
3.921206500877797e-05,0.05491043018883615,1.0789782473773404,23.65532475693745,3.214132932623596e-09,0,0,1,0,0
4.2232680842752786e-05,0.08172748409043207,1.2601764643072397,61.93834674209102,3.803595421518215e-09,0,0,1,0,0
4.591748120113005e-05,0.08227078864735478,1.2313943245118968,63.94552354748038,3.783031409778073e-09,0,0,1,0,0
4.0367085422300006e-05,0.06919329099428786,1.235022851423293,60.009125929708745,3.6828098659796103e-09,0,0,1,0,0
4.553745373205142e-05,0.07500569454633085,1.280157960168978,64.96197912290826,4.093466958451395e-09,0,0,1,0,0
2.3116629602992432e-05,0.0564028999613027,0.6229156397942606,10.961844492886517,2.0735250395534228e-09,0,0,1,0,0
1.800031837396917e-05,0.037755428557219244,0.23473531478099846,3.0376807305950924,1.4958931226714693e-09,1,0,0,0,1
2.1113515942256145e-05,0.04603173174127523,0.2176716240573792,3.432650129702777,1.877371189800163e-09,0,0,1,0,0
1.8660114173480414e-05,0.0366895401244174,0.23424033605107034,4.013433056174266,1.7010545461545006e-09,1,0,0,0,1
1.5689582618997136e-05,0.04453967776781346,0.26231344831270315,3.579756665112328,1.4045059449401756e-09,1,0,0,0,1
1.9637805308129235e-05,0.04044146747019979,0.23578425118447624,3.840230505876195,1.6335329004181617e-09,1,0,0,0,1
1.8266964934451306e-05,0.04238840049649664,0.22125891645321177,5.582923391766307,1.6343802521654302e-09,0,0,1,0,0
1.8953653545357056e-05,0.044683733517101254,0.23671668089211445,5.794953372555733,1.7235044417826462e-09,0,0,1,0,0
2.0089445938549363e-05,0.0370131756065967,0.23606759725574525,3.577045760292787,1.8141416263616206e-09,0,0,1,0,0
2.068661542894638e-05,0.03774790684223929,0.2144475560700053,2.889447357216642,1.9258261614448707e-09,0,0,1,0,0
1.8601553596924595e-05,0.045837691483463214,0.18375301476728037,3.859885093634779,1.6254411068132688e-09,0,0,1,0,0
1.7680483305750987e-05,0.038614518858837245,0.1869366832150773,4.299371711389773,1.6375079060992343e-09,0,0,1,0,0
2.1751950901641664e-05,0.04502601758728711,0.220494027969346,2.8392428370098552,2.0139152123125745e-09,0,0,1,0,0
1.8871640826774877e-05,0.0367850507020272,0.21390696514329785,4.076286530419554,1.7099606177383081e-09,0,1,0,0,2
2.2029077554625006e-05,0.04453175066222769,0.2271560788986794,5.282491810882654,1.9838654617301e-09,0,1,0,0,2
3.1036498566813816e-05,0.04761825466307624,0.3266685679554082,5.177728093634485,2.811371284668249e-09,0,1,0,0,2
1.996038547752568e-05,0.03386690496105883,0.23773687721794107,3.6524721574184227,1.874004122300347e-09,0,1,0,0,2
1.8859223983998304e-05,0.03925626566836049,0.2809594383319121,4.495394952878557,1.7294372716494348e-09,0,1,0,0,2
1.287608933091746e-05,0.042416620363625944,0.2527197542417102,8.668846283805355,1.1481053351746109e-09,0,1,0,0,2
1.6021474138643387e-05,0.04337780774379404,0.29858309720019627,5.248884084475245,1.4608037307969714e-09,0,1,0,0,2
1.1229861672741572e-05,0.03874156786178167,0.26203293421369406,5.118847310006016,1.0134626018323036e-09,0,1,0,0,2
1.097649457072561e-05,0.036927213450810945,0.21523136265154247,4.836914148855031,9.985460516156339e-10,0,0,1,0,0
2.018103318121555e-05,0.03830784737535652,0.24901913583827434,6.50338531588471,1.8622769264793928e-09,0,0,1,0,0
3.598190705909387e-06,0.014568457858629712,0.15994815088654388,1.2423776195043472,3.344791895116411e-10,0,0,1,0,0
2.8887039128972952e-06,0.01714601312586833,0.19080160437593735,4.531922616925395,2.438883806277446e-10,0,0,1,0,0
3.188412153742101e-06,0.01644002561467059,0.17634268375462434,5.341354956412146,2.9245676256714173e-10,0,0,1,0,0
3.718752075481426e-06,0.015367893715504633,0.2082421921833927,6.450410400039853,3.197601409195005e-10,0,0,1,0,0
3.7502332853779677e-06,0.017378000695848002,0.18639723443992823,5.151202716982822,3.101392090680857e-10,0,0,1,0,0
3.2557623093584785e-06,0.01812332511342999,0.1891594659835382,5.367993772804443,2.9689189585616074e-10,0,0,1,0,0
2.536502170154071e-06,0.01924258988093163,0.18833689837702894,4.783043160688042,2.3056443337569504e-10,0,0,1,0,0
3.2609996256155825e-06,0.01911250155529886,0.20031789991922694,5.46131238795999,2.8580964643009213e-10,0,0,1,0,0
3.516183047608216e-06,0.018178797980220658,0.20172745434181338,6.127849070440954,3.228671164122316e-10,0,0,1,0,0
3.1046887485649133e-06,0.01667650957128612,0.1961917247401344,5.89734885040217,2.854986009895445e-10,0,0,1,0,0
2.8486550942489124e-06,0.012274961196523972,0.17203374483289705,0.7276424275147885,2.93057896563492e-10,0,0,1,0,0
0.00019735607211381707,0.20770417028902335,1.6503229310340035,33.976265589365454,1.829136284009894e-08,0,0,1,0,0
0.00021479569130485805,0.20319571260728064,1.5202808244508856,37.296711968323905,1.9983496808459874e-08,0,0,1,0,0
0.0002516293100353756,0.19403471653914978,1.288890741570868,39.43153418947599,2.3628875147775485e-08,0,0,1,0,0
0.00021983746601985228,0.19981687741789395,1.5417885098108715,42.95034552925285,2.035676581830019e-08,0,0,1,0,0
0.00022891220737802847,0.18602897411936992,1.4151323325772094,45.67465511837564,2.1427374084711865e-08,0,1,0,0,2
0.00022410283827633585,0.19641352546394222,1.5619024288606191,34.179636622478846,2.015326570525806e-08,1,0,0,0,1
0.00024181449352951432,0.20754342475983337,1.3445740879741965,45.00200864797952,2.2342478601545315e-08,1,0,0,0,1
0.0002241543890530016,0.20970030661653374,1.587493318911259,37.92273357250239,2.0856266927848543e-08,1,0,0,0,1
0.0002467035423644882,0.19830306576974616,1.4741337439598863,74.28185732030957,2.2513059610024076e-08,1,0,0,0,1
0.0005633263873864531,0.21776090888084476,1.5729394420891347,94.78932070172357,5.089500712814172e-08,0,0,0,1,3
0.0006133433114092094,0.22448596237665042,1.7421553172953042,118.72534741830043,5.606068813498302e-08,0,0,0,1,3
0.0004317914171489069,0.21782360679463197,1.6105916906694833,101.63156740078234,3.960942440359651e-08,0,0,0,1,3
0.0007714209712521102,0.23833925768084668,1.8071138398101696,213.96511347318008,7.010842030256158e-08,0,0,0,1,3
0.0007216381263034173,0.25397451181378805,1.9092684729418798,209.78182807137478,6.537419185385329e-08,0,0,1,0,0
0.0005278022897039211,0.23922060847798782,1.5817457404530542,122.73711183911328,4.731602429563596e-08,0,0,0,1,3
6.197251368718562e-05,0.1253395058614577,0.890779048569826,18.56962712146509,5.7038580463631586e-09,0,0,0,1,3
6.21709198084761e-05,0.10557530446470495,0.6739641964245355,18.379323467829273,5.553161555575446e-09,0,0,0,1,3
0.00011279955986003945,0.12166133981156402,0.7828888255546519,26.079583775388578,1.0276428834519287e-08,0,0,0,1,3
0.00012997635901766788,0.12505957570194937,0.8221504434792761,32.59649637752866,1.1811553621812991e-08,0,0,1,0,0
8.457031258188554e-05,0.12358421877993606,0.815650942418998,21.64321244820212,7.692916705025837e-09,0,1,0,0,2
7.55640632771031e-05,0.13503575277724453,0.8514195690610677,19.411825065803324,6.697920546245917e-09,0,0,0,1,3
7.168939876881537e-05,0.10426523018420258,0.6668212638803109,22.105351019623573,6.598493140812165e-09,0,0,0,1,3
6.999807403167451e-05,0.12351206364875317,0.7040034527788815,21.098684783304954,6.341244005319442e-09,0,0,0,1,3
6.127608418927399e-05,0.10910191760135043,0.7342271860599142,20.803794249734434,5.398605501380896e-09,1,0,0,0,1
0.00013709935928956946,0.09962333436926643,0.7267646662370696,21.123306926049676,1.2498914169575166e-08,1,0,0,0,1
0.00017257321874177052,0.1377053894049519,0.8629713697296062,54.652718111521175,1.585600464099642e-08,0,0,0,1,3
0.00021915569601707022,0.1221436428014478,0.9886289898079066,67.00538303154056,2.0198559850873033e-08,0,0,0,1,3
0.000139669336332048,0.11978035407396392,0.7987253296732512,67.36383916693985,1.2669613013920936e-08,0,0,0,1,3
0.00020311160354040048,0.13841998958656043,1.2557677792019861,107.19950256270387,1.839107061171532e-08,0,0,0,1,3
0.00014739400287754477,0.12306482312004594,0.8733337371395581,104.37581449977354,1.344150034425757e-08,0,0,0,1,3
0.00019466176331211788,0.1354036671029228,0.983681693860582,68.8237759989415,1.7559650365881964e-08,0,0,1,0,0
2.6694634730184962e-05,0.07300191373336351,0.5086714357020294,13.19593108437147,2.523538704627892e-09,1,0,0,0,1
2.756142149326277e-05,0.07744605715115727,0.5897412220405365,14.916563202467408,2.490187259481262e-09,1,0,0,0,1
3.316391821812577e-05,0.07477910120787662,0.5439376696053211,18.50009781861507,2.9681473226088172e-09,1,0,0,0,1
2.9132957126555236e-05,0.06388460200098928,0.4783054092949511,16.05408460598547,2.623295656787796e-09,1,0,0,0,1
3.411931277540313e-05,0.07420385125985968,0.4947134802490283,17.071128462486097,3.132049835146467e-09,1,0,0,0,1
4.059723551799106e-05,0.07792809256101838,0.5263371806726929,16.263199217601166,3.6684979701883703e-09,1,0,0,0,1
3.950629230679219e-05,0.07470036567562023,0.6662116293395214,16.190214782123896,3.6346870001644454e-09,1,0,0,0,1
4.349198273914292e-05,0.08072545389244684,0.5205891230556026,22.34919034377244,3.830232964991829e-09,1,0,0,0,1
7.307772753418618e-05,0.08038422613758936,0.5506217483244279,21.65013510660701,6.762497777666614e-09,1,0,0,0,1
5.040202368931811e-05,0.08229352553306257,0.5371741694672241,25.501086021080667,4.48161539620455e-09,0,0,1,0,0
7.396464263630002e-05,0.09565943937001811,0.6141196425700863,58.757922668048515,6.795685951542683e-09,1,0,0,0,1
6.325808762974184e-05,0.08251802946872999,0.6566531437235257,23.179112931985266,5.779572456653719e-09,1,0,0,0,1
0.00010650185366490073,0.09343999838404354,0.5472183633571021,29.81931165442562,9.708653033152543e-09,0,0,0,1,3
9.706295773546609e-05,0.10184451769474454,0.5436426316344196,29.708596517363297,8.755066047144432e-09,0,0,0,1,3
9.682383293010755e-05,0.08517890502962189,0.5014565087396069,33.68524523678759,8.728218546375195e-09,0,0,0,1,3
7.844245742078105e-05,0.08364109168045947,0.5016252778136759,23.901135964832285,7.178907289531797e-09,0,1,0,0,2
6.542513035531201e-05,0.08267426457264172,0.5223412886929324,29.9143356640472,5.902545498146691e-09,0,1,0,0,2
6.458430304155404e-05,0.08809817457636165,0.5940847622392232,31.944085275554134,5.66984089316425e-09,0,0,0,1,3
8.47531691287805e-05,0.08715409947567335,0.5867549157846031,27.46492098315743,7.701618592364793e-09,0,0,1,0,0
5.115325005699925e-05,0.08927330369573015,0.5671075561023339,13.869749491644225,4.6477200453711616e-09,0,0,1,0,0
5.6119486507900944e-05,0.0851713832012909,0.5560593593904491,18.304957019349118,5.08246870779105e-09,1,0,0,0,1
5.7065917739170605e-05,0.09913933817372542,0.5943452835977793,16.003261924603322,5.13245525143201e-09,1,0,0,0,1
4.4096568860917315e-05,0.08908381191153812,0.5020118764739813,18.41541325043567,4.042951216523278e-09,1,0,0,0,1
6.288136768350972e-05,0.09576620368146879,0.5732095611361389,21.50910579692243,5.741691444103379e-09,1,0,0,0,1
5.131392922397983e-05,0.08498005245653822,0.5351119291073069,16.023176134387743,4.694996693027954e-09,1,0,0,0,1
6.521195527563394e-05,0.08865992452299243,0.6372486131879926,16.422275713112473,6.033292101307743e-09,1,0,0,0,1
4.570085826164064e-05,0.08989288429811207,0.6408495923456659,15.15468595911576,4.253450701504835e-09,1,0,0,0,1
6.243803712850157e-05,0.09489127064164174,0.5920651833357692,16.872584066122656,5.744520605529749e-09,1,0,0,0,1
3.63576922285285e-05,0.0825167721653927,0.619110631512134,20.207862294527953,3.334724175069462e-09,1,0,0,0,1
0.00018515644952295774,0.11473625060929685,0.7633074376592356,50.983466906488054,1.694493433617346e-08,0,0,0,1,3
0.0001697188599199898,0.12439134615331399,0.7742270311130439,54.51586104221509,1.554478337187086e-08,0,0,0,1,3
0.0001507524064141441,0.11555324476580453,0.7406087490937437,50.95277339275966,1.3921181099423734e-08,0,0,0,1,3
0.00016932259090948138,0.10468888662121081,0.7159375714845204,54.63658045820599,1.536371111036037e-08,0,0,0,1,3
0.00013574074276879411,0.10110441253648095,0.7402957693796047,42.128475085687576,1.2485504033096149e-08,0,1,0,0,2
0.0001408019207227658,0.11168780827567094,0.7217548863494114,45.377680229193295,1.2743150479633657e-08,0,1,0,0,2
0.00015755822172724008,0.12763287144190538,0.7031648114953538,27.883124139680547,1.4385691407261683e-08,0,1,0,0,2
0.00014534392642980834,0.11130045706487007,0.7127091646237316,42.11992137991513,1.338168302919137e-08,0,0,1,0,0
0.00013962433964104693,0.1417344528086812,0.750005853709389,22.554831174742034,1.262146573823248e-08,1,0,0,0,1
0.0001005822121863673,0.12141573954675478,0.7489997333392504,21.62149078238751,9.143861753468463e-09,0,0,0,1,3
0.00011040625953274402,0.12967007572352449,0.7580087159479034,21.148208829610585,1.0073782233474454e-08,0,1,0,0,2
0.00010140014868500665,0.1274080518808621,0.7934804793183458,24.357080543203896,9.080920010018576e-09,0,0,0,1,3
0.00010656856292345432,0.12780109759211128,0.7129192197639936,26.609376412264936,9.568317147562923e-09,1,0,0,0,1
0.0001300612595958534,0.11878613182597153,0.8592383080662387,22.792246665039535,1.1858689101501744e-08,0,0,0,1,3
0.00013663437679893562,0.1315377790392494,0.8805593334764257,21.468368982859044,1.2306349708670325e-08,0,0,0,1,3
0.0001311964228665643,0.1259549241554787,0.7819794497646744,22.499778136652864,1.1844498400059145e-08,1,0,0,0,1
0.00012121639114125376,0.10713255456676614,0.7368081553278557,22.471280313113382,1.0907503326731438e-08,0,0,0,1,3
0.00010275092887246036,0.11461665930549256,0.7517341451238364,29.89224904604916,9.345757740483763e-09,0,0,0,1,3
0.00020220096060215965,0.12718319327895986,0.8982684435488988,54.118458537727875,1.8274103881577183e-08,0,0,0,1,3
